"set_label","RDKit_ID","CID","PreferredName","IUPACName","PrimarySynonym","Synonyms","SMILES","MaxAbsEStateIndex","MaxEStateIndex","MinAbsEStateIndex","MinEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","NumRadicalElectrons","MaxPartialCharge","MinPartialCharge","MaxAbsPartialCharge","MinAbsPartialCharge","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BCUT2D_MWHI","BCUT2D_MWLOW","BCUT2D_CHGHI","BCUT2D_CHGLO","BCUT2D_LOGPHI","BCUT2D_LOGPLOW","BCUT2D_MRHI","BCUT2D_MRLOW","AvgIpc","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_C_S","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_carbamate","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_azide","fr_azo","fr_barbitur","fr_benzene","fr_benzodiazepine","fr_bicyclic","fr_diazo","fr_dihydropyridine","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_isocyan","fr_isothiocyan","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_morpholine","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxazole","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_prisulfonamd","fr_pyridine","fr_quatN","fr_sulfide","fr_sulfonamd","fr_sulfone","fr_term_acetylene","fr_tetrazole","fr_thiazole","fr_thiocyan","fr_thiophene","fr_unbrch_alkane","fr_urea"
"Active","RDKit_active_25",219070,"[3-acetyloxy-2-[[3,5-bis(trifluoromethyl)phenyl]carbamoyl]-4-nitrophenyl] acetate","[3-acetyloxy-2-[[3,5-bis(trifluoromethyl)phenyl]carbamoyl]-4-nitrophenyl] acetate","Flurantel","Flurantel; 30533-89-2; Flurantel [INN]; UNII-3Q14SL1C0O; 3Q14SL1C0O; DTXSID10184608; 2,6-Dihydroxy-3-nitro-3',5'-bis(trifluoromethyl)benzanilide diacetate (ester); flurantelum; RefChem:141039; DTXCID10107099","CC(=O)OC1=C(C(=C(C=C1)[N+](=O)[O-])OC(=O)C)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F",13.0833296434072,13.0833296434072,0.182044280675233,-5.22413343412306,0.209400855865828,494.3,482.204,494.054870044,182,0,0.416001056751871,-0.425712944467601,0.425712944467601,0.416001056751871,0.882352941176471,1.38235294117647,1.79411764705882,19.4171341445984,10.0691158836069,2.37403910753497,-2.16364479538822,2.40056588970649,-2.19390658502648,6.09571782091577,-0.385286192893916,2.6479490987327,2.71169306469378,1142.70085597835,26.0077072105783,16.9594898127505,16.9594898127505,15.5009448866778,8.79425201516313,8.79425201516313,6.48002622662761,6.48002622662761,3.86744783783327,3.86744783783327,2.6200117922074,2.6200117922074,-4.17,8627804.60455347,26.0852791516029,9.36478058701403,6.20296369893334,184.950799209148,14.7905145116064,11.3129633249809,0,5.74951183328391,5.90717972935151,29.9785938854742,24.497929820981,0,26.3424902860489,0,0,24.2654682738464,25.6012277425264,16.0502140322117,55.1231387946822,29.2205628546223,0,0,0,26.2000714342682,5.31678860400633,57.1365080861646,0,11.4990236665678,14.7905145116064,37.7172628354161,11.4990236665678,0,22.7691013540729,21.9416714030306,10.1143182687656,35.3323660585441,30.3318353423081,0,0,0,124.84,74.6858490799857,50.84042010703,0,18.1991012053848,6.06636706846161,19.9138414678429,0,5.31678860400633,0,4.73686295380005,4.73686295380005,87.9256222293019,0,45.8501842984924,13.0372309833024,-6.47479297891996,-5.54079018514354,1.6474999843831,-10.4482668682461,1.66997920349652,0,0.210526315789474,34,1,9,0,0,0,2,0,2,7,1,15,5,0,0,0,2,4.7353,100.1136,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_26",11316,"1-bromonaphthalen-2-ol","1-bromonaphthalen-2-ol","1-Bromo-2-naphthol","1-Bromo-2-naphthol; 573-97-7; 2-Naphthalenol, 1-bromo-; 1-Bromo-2-naphthalenol; Wormin; Disthemin; 1-Brom-2-naphthol; 1-Bromo-2-hydroxynaphthalene; 2-NAPHTHOL, 1-BROMO-; 1-Brom-2-naphthol [German]","C1=CC=C2C(=C1)C=CC(=C2Br)O",9.37040580120937,9.37040580120937,0.285833333333334,0.285833333333334,0.725826371704271,223.069,216.013,221.968026944,60,0,0.129908393121544,-0.506752041768428,0.506752041768428,0.129908393121544,1,1.75,2.58333333333333,79.9187310074213,10.1203824067846,2.0075221630856,-2.00869660177594,2.3104414126829,-1.73697032224676,9.10439703061296,0.472743942249011,2.12121648738524,2.90777450725798,423.108135253228,8.55204176387779,6.28927968364694,7.87527622276165,5.7876937002347,3.65062290596718,4.44362117552453,2.6198064295333,3.41280469909065,1.8429026075004,2.67630974296258,1.2220843057777,1.71533594449474,-1.02,770.00158492084,7.61990903035387,2.79130853037107,1.08288433352194,78.7748490090695,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,30.3318353423081,32.7687593953406,0,4.47271951583241,5.10652739484071,26.7023923268789,0,0,0,0,0,40.8709219266021,0,5.74951183328391,0,0,5.74951183328391,15.9299438979493,5.10652739484071,0,0,0,40.8709219266021,0,10.7724484289296,0,20.23,0,5.10652739484071,0,5.74951183328391,0,15.245167944762,0,6.06636706846161,30.3318353423081,15.9299438979493,0,0.764444444444445,3.33074074074074,0,11.5367715419501,0,0.285833333333334,11.498876606198,0,0,0,0,12,1,1,0,0,0,2,0,2,1,1,2,0,0,0,0,2,3.3079,53.3128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_27",37384,"N-[4-[2-[2-(4-acetamidophenoxy)ethoxy]ethoxy]phenyl]acetamide","N-[4-[2-[2-(4-acetamidophenoxy)ethoxy]ethoxy]phenyl]acetamide","Diamfenetide","Diamfenetide; 36141-82-9; Diamphenethide; Diamfenetida; Compound 68-198; Diamfenetidum; U4TFJ7GB6T; beta,beta'-Oxybis(p-acetophenetidide); COMPOUND-68-198; NSC-291838","CC(=O)NC1=CC=C(C=C1)OCCOCCOC2=CC=C(C=C2)NC(=O)C",10.9549196187707,10.9549196187707,0.108372307265219,-0.10837230726522,0.626171335754726,372.421,348.229,372.168521868,144,0,0.220747436318834,-0.4911935040256,0.4911935040256,0.220747436318834,0.666666666666667,1.03703703703704,1.37037037037037,16.5429452048796,10.2747610963789,1.99067913390505,-2.0951183898193,2.1610065223701,-2.11909189625218,5.88642661353412,-0.114602268978427,2.62542030090324,1.5531837715682,665.542219834988,19.4849168953091,15.4884707305825,15.4884707305825,13.0248771432526,8.61393152939882,8.61393152939882,5.72042308643092,5.72042308643092,3.3421690395996,3.3421690395996,2.21446364956828,2.21446364956828,-3.06,949351.98080661,20.2543390166874,10.8242256281247,8.23950206568854,158.171438496558,24.8441660694128,24.7127875955936,0,11.814359458703,0,0,9.58907436814364,0,0,0,0,48.5309365476929,25.2222469487484,13.2137639290258,23.7996632295438,23.1891320080701,0,0,0,13.8474743993812,37.0611050660643,48.5309365476929,0,11.4990236665678,20.1073031156128,11.3747725493671,11.4990236665678,0,38.2418873167547,14.3259373219437,0,13.8474743993812,48.5309365476929,0,0,0,85.89,0,9.58907436814364,0,11.814359458703,37.9265515246195,11.3747725493671,13.8474743993812,48.5309365476929,0,10.6335772080127,14.2105888614001,16.5911053897047,0,21.9098392375415,5.39124147124357,1.45991892025947,1.20587048397689,14.2843157259715,0,4.65770877130244,0,0.3,27,2,7,0,0,0,2,0,2,5,2,7,10,0,0,0,2,3.0778,103.3004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"Active","RDKit_active_28",135449328,"methyl N-[N'-[2-[(2-methoxyacetyl)amino]-4-phenylsulfanylphenyl]-N-methoxycarbonylcarbamimidoyl]carbamate","methyl N-[N'-[2-[(2-methoxyacetyl)amino]-4-phenylsulfanylphenyl]-N-methoxycarbonylcarbamimidoyl]carbamate","Febantel","Febantel; 58306-30-2; Rintal; Combotel; Oratel; Negabot Plus Paste; Bay Vh 5757; Febantelum; DTXSID6046898; BAY-VH-5757","COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC",12.0974050982754,12.0974050982754,0.159832892459606,-0.850578770116593,0.459453544638647,446.485,424.309,446.126005424,164,0,0.413192271986546,-0.452571844195472,0.452571844195472,0.413192271986546,0.903225806451613,1.54838709677419,2.12903225806452,32.1665801061201,10.2382309978416,2.13630695972312,-2.12789088909876,2.33867323379727,-2.43211428452433,7.99006555198669,-0.119184695891743,2.75685480792529,2.40515014804792,931.941175236584,22.6396174336883,17.1308605634506,17.9473571443783,14.9434220032753,8.8917734829387,9.70827006386642,5.76883245685641,6.9157656436704,3.54041938308174,4.5379233245344,2.22127241871627,3.0995150082284,-3.57,6289907.60073155,23.7064440222506,12.1997302843124,7.99082225710527,182.901255291435,19.5273774654065,6.60688196451292,0,11.8667342980953,0,12.1864801418768,15.4281143920845,14.5814791007793,0,0,29.9609861547759,30.3318353423081,16.9007644923131,25.5943676319222,28.5942004136156,47.1898719387304,0,10.6335772080127,4.99240473263567,9.79096695103555,33.2530631923518,48.5309365476929,0,0,15.950365812019,20.9638469175108,0,11.7618849493911,51.9894890283177,19.005126045472,0,0,63.3143082313641,0,0,0,127.35,18.0936598712283,14.3836115522155,0,18.2538228079403,5.68738627468356,24.0105620335906,18.8716824906686,18.1991012053848,30.3318353423081,30.4164964522548,4.73686295380005,13.9234540249364,1.48783784514214,41.3464497688441,7.25502471591126,0.614336682203747,-0.644797920583905,14.8160111787083,-1.70115754023319,-0.159832892459606,3.72934080419741,0.2,31,3,10,0,0,0,2,0,2,8,3,11,6,0,0,0,2,3.1222,115.6891,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,3,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_29",203726,"4-bromo-5-methyl-2-propan-2-ylphenol","4-bromo-5-methyl-2-propan-2-ylphenol","Vermella","Vermella; 6-Bromothymol; Bromothymol; Killvermyl; 4-Bromothymol; Phenol, 4-bromo-5-methyl-2-(1-methylethyl)-; 4-Bromthymol; 4-Bromthymol [German]; Thymol, 6-bromo-; 4-Brom-2-isopropyl-5-methylphenol","CC1=CC(=C(C=C1Br)C(C)C)O",9.56537037037037,9.56537037037037,0.36287037037037,0.36287037037037,0.779661813265124,229.117,216.013,228.014977136,66,0,0.118868749426048,-0.507653460684475,0.507653460684475,0.118868749426048,1.33333333333333,1.91666666666667,2.41666666666667,79.9187310023266,10.0075388483836,2.07151589696003,-2.09548138748811,2.30285255636117,-1.89104992690867,9.10321883676683,0.463973086000461,1.95820062553786,3.23155250357013,292.135207983396,9.30096490832122,7.55722887607806,9.14322541519277,5.51974450780358,4.01066524560791,4.80366351516526,3.31490821784145,4.16924511701597,1.92994130113178,2.7842782003063,1.14409008600304,1.50517534646052,-0.5,393.59832573311,9.58695652173913,3.48071625344353,1.80506245890861,81.5529529349208,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,29.7774182973306,36.1012803661692,4.47271951583241,0,5.10652739484071,15.9299438979493,0,0,0,26.6891176452333,0,27.7323566361496,0,5.74951183328391,0,0,5.74951183328391,15.9299438979493,5.10652739484071,0,6.92373719969062,30.8922834289366,16.6054536527556,0,0,0,20.23,0,5.10652739484071,0,0,11.6674178794453,15.5996224992264,0,6.06636706846161,12.9901042681522,29.7774182973306,0,1.05925925925926,3.43738425925926,0,9.56537037037037,2.05960648148148,0.757037037037037,3.77256944444444,0,6.09877314814815,0,0.4,12,1,1,0,0,0,1,0,1,1,1,2,1,0,0,0,1,3.58652,54.6328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_30",5273465,"butyl (E)-3-phenylprop-2-enoate","butyl (E)-3-phenylprop-2-enoate","BUTYL CINNAMATE","BUTYL CINNAMATE; n-Butyl cinnamate; Eliminoxy; butyl (E)-3-phenylprop-2-enoate; Cinnamic acid, butyl ester; n-Butyl phenylacrylate; Cinnamic acid n-butyl ester; Butyl 3-phenyl-2-propenoate; Butyl phenylacrylate; Cinnamate de n-butyle","CCCCOC(=O)/C=C/C1=CC=CC=C1",11.1821641156463,11.1821641156463,0.271015684051398,-0.271015684051398,0.418385814033511,204.269,188.141,204.115029752,80,0,0.330260921082403,-0.462530831432059,0.462530831432059,0.330260921082403,1.33333333333333,2.06666666666667,2.73333333333333,16.5319047427919,10.1908799100112,1.94565109139172,-1.98365976318504,2.00778665826651,-2.00974432859625,5.86480693236067,-0.137279881972202,2.2815147869222,2.34482716674518,314.567654750967,10.9328751314313,8.97926880881475,8.97926880881475,7.32569850269549,5.22539741129114,5.22539741129114,3.26506763270775,3.26506763270775,1.95365060690187,1.95365060690187,1.093627561663,1.093627561663,-1.57,2810.82621748815,11.5044601638124,6.82074380609606,5.00915670938773,90.5714622176396,4.73686295380005,0,0,0,0,5.96930528795185,0,4.79453718407182,0,0,43.6763941649247,18.0602932214569,6.07602010683388,6.60688196451292,9.53140013787187,12.0453253947857,0,0,0,19.7653804455426,6.60688196451292,41.9713069408389,0,0,0,0,0,0,12.5761872524648,9.53140013787187,0,25.3288319372396,36.4078554491419,0,6.07602010683388,0,26.3,0,4.79453718407182,0,5.96930528795185,6.60688196451292,18.405094737549,6.07602010683388,6.07602010683388,30.3318353423081,6.92373719969062,4.73686295380005,4.97841198979592,0,11.1821641156463,0,1.00457548605862,-0.271015684051398,9.68723683898873,5.1804255129891,2.57153507390611,0,0.307692307692308,15,0,2,0,0,0,1,0,1,2,0,2,5,0,0,0,1,3.0431,61.343,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Active","RDKit_active_31",5281087,"3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol","3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol","OXANTEL","OXANTEL; 36531-26-7; Oxantelum; 3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol; 94AJJ30D9E; DTXSID601016597; CP-14,445; (E)-m-(2-(1,4,5,6-Tetrahydro-1-methyl-2-pyrimidinyl)vinyl)phenol; 3-((E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl)phenol; RefChem:168828","CN1CCCN=C1/C=C/c1cccc(O)c1",9.32747086797682,9.32747086797682,0.292673637356177,0.292673637356177,0.821766736328851,216.284,200.156,216.126263132,84,0,0.122687913111998,-0.507944274258977,0.507944274258977,0.122687913111998,1.375,2.25,3,16.2546711863803,10.1632393643725,2.06298978713367,-2.22240515228848,2.12353843974798,-2.29886417655896,5.96181733177862,0.469913341512851,2.28098861191129,2.11476809301925,423.695700083578,11.380468888624,9.42706274519727,9.42706274519727,7.75402019542349,5.48254032835245,5.48254032835245,3.94334808573182,3.94334808573182,2.61160151603741,2.61160151603741,1.71592017018982,1.71592017018982,-1.77,5435.5958621846,10.7380341741793,4.83527292537206,2.62711534579962,95.7399536428193,10.0064371256912,11.5851316190412,0,0,0,0,4.99240473263567,0,0,0,18.2087542437571,30.1930273583801,20.1371847945023,0,5.10652739484071,11.9116398925912,0,4.89990973085048,4.99240473263567,6.42082162292601,20.1371847945023,35.9049398723773,0,5.74951183328391,0,0,5.74951183328391,0,35.9792417059508,0,0,11.984273114623,35.333893113316,0,6.07602010683388,0,35.83,0,5.10652739484071,0,0,5.74951183328391,30.9094057122054,0,12.1327341369232,31.3324463332682,9.89231446348615,0,0,0,6.5828939909297,9.32747086797682,0.987660619803477,1.30155591248845,7.19690995842782,5.09153948307718,1.96554169816075,2.0464274691358,0.307692307692308,16,1,3,0,1,1,1,0,1,3,1,3,2,0,0,0,2,2.1394,66.6898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_32",5281087,"3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol","3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol","OXANTEL","OXANTEL; 36531-26-7; Oxantelum; 3-[(E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl]phenol; 94AJJ30D9E; DTXSID601016597; CP-14,445; (E)-m-(2-(1,4,5,6-Tetrahydro-1-methyl-2-pyrimidinyl)vinyl)phenol; 3-((E)-2-(1-methyl-5,6-dihydro-4H-pyrimidin-2-yl)ethenyl)phenol; RefChem:168828","CN1CCCN=C1/C=C/C2=CC(=CC=C2)O",9.32747086797682,9.32747086797682,0.292673637356177,0.292673637356177,0.821766736328851,216.284,200.156,216.126263132,84,0,0.122687913111998,-0.507944274258977,0.507944274258977,0.122687913111998,1.375,2.25,3,16.2546711863803,10.1632393643726,2.06298978713367,-2.22240515228848,2.12353843974798,-2.29886417655896,5.96181733177861,0.469913341512851,2.28098861191129,2.11476809301925,423.695700083578,11.380468888624,9.42706274519727,9.42706274519727,7.75402019542349,5.48254032835245,5.48254032835245,3.94334808573182,3.94334808573182,2.61160151603741,2.61160151603741,1.71592017018982,1.71592017018982,-1.77,5435.5958621846,10.7380341741793,4.83527292537206,2.62711534579962,95.7399536428193,10.0064371256912,11.5851316190412,0,0,0,0,4.99240473263567,0,0,0,18.2087542437571,30.1930273583801,20.1371847945023,0,5.10652739484071,11.9116398925912,0,4.89990973085048,4.99240473263567,6.42082162292601,20.1371847945023,35.9049398723773,0,5.74951183328391,0,0,5.74951183328391,0,35.9792417059508,0,0,11.984273114623,35.333893113316,0,6.07602010683388,0,35.83,0,5.10652739484071,0,0,5.74951183328391,30.9094057122054,0,12.1327341369232,31.3324463332682,9.89231446348615,0,0,0,6.5828939909297,9.32747086797682,0.987660619803477,1.30155591248845,7.19690995842782,5.09153948307718,1.96554169816075,2.0464274691358,0.307692307692308,16,1,3,0,1,1,1,0,1,3,1,3,2,0,0,0,2,2.1394,66.6898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_33",10364,"2-methyl-5-propan-2-ylphenol","2-methyl-5-propan-2-ylphenol","CARVACROL","CARVACROL; 5-Isopropyl-2-methylphenol; 499-75-2; Isopropyl-o-cresol; Antioxine; 2-p-Cymenol; 5-Isopropyl-o-cresol; 2-Hydroxy-p-cymene; Karvakrol; p-Cymen-2-ol","CC1=C(C=C(C=C1)C(C)C)O",9.34898148148148,9.34898148148148,0.399259259259259,0.399259259259259,0.652274035834769,150.221,136.109,150.104465068,60,0,0.118265215876002,-0.507676481851863,0.507676481851863,0.118265215876002,1.27272727272727,1.90909090909091,2.36363636363636,16.2553216592977,10.0150067790954,2.00455313762732,-2.05884381283452,2.21863728920432,-1.86303100022349,5.35834877123362,0.469623565616426,1.94151836504072,3.05164544895917,251.049731785983,8.43072142031815,7.25661467225846,7.25661467225846,5.10906090528062,3.90501634243663,3.90501634243663,3.20062455194819,3.20062455194819,1.89985928442456,1.89985928442456,0.98553902865011,0.98553902865011,-0.98,271.812571105701,8.1198003992016,2.95161186078172,1.73203130917813,67.6854053292794,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,25.9802085363045,30.0349132977076,0,0,5.10652739484071,0,0,0,0,26.6891176452333,0,29.3260041887788,0,5.74951183328391,0,0,5.74951183328391,0,5.10652739484071,0,6.92373719969062,30.8922834289366,18.1991012053848,0,0,0,20.23,0,5.10652739484071,0,0,11.6674178794453,5.563451491697,5.563451491697,0,19.0564713366138,19.9138414678429,0,0,0,0,9.34898148148148,2.12731481481481,0.886759259259259,5.83768518518518,0,6.13259259259259,0,0.4,11,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2.82402,46.9328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Active","RDKit_active_34",65696,"N-(4-bromophenyl)-2,6-dihydroxybenzamide","N-(4-bromophenyl)-2,6-dihydroxybenzamide","Resorantel","Resorantel; 20788-07-2; Resorantelum; Hoe 296 V; HOE-296 V; HOE-296-V; 2I8V5Q9A78; DTXSID80174879; RefChem:178936; DTXCID0097370","O=C(Nc1ccc(Br)cc1)c1c(O)cccc1O",11.8978423800076,11.8978423800076,0.138501157407407,-0.562108843537415,0.79816583573091,308.131,298.051,306.98440528,92,0,0.262711836666883,-0.506973610013081,0.506973610013081,0.262711836666883,1,1.55555555555556,2.11111111111111,79.9187310925047,10.1349417082673,2.15325579775063,-2.07901213397009,2.26816821834036,-2.11729842103372,9.1029952318812,0.101699379294771,2.31722139724805,2.24692089402791,561.040269929882,13.1209558646301,9.22209183880039,10.8080883779151,8.57538740046941,5.15570411813871,5.94870238769607,3.6322814152179,4.54795694400959,2.3496222339255,2.87828774696374,1.48774280938387,1.75207556590298,-2.01,11706.6024988972,12.4470080866736,5.09772690649727,2.62472063211912,112.020838833643,15.5298433936877,17.0624751582648,0,0,5.90717972935151,0,4.79453718407182,0,0,0,21.996310966411,36.3982024107697,10.160105790516,0,15.0075919737532,27.5245099019844,0,0,0,0,5.31678860400633,52.5007404867607,0,11.4990236665678,5.31678860400633,5.68738627468356,11.4990236665678,15.9299438979493,16.1202345190329,0,0,10.3579886757688,46.9372889950637,0,0,0,69.56,5.90717972935151,15.0075919737532,0,17.0624751582648,5.68738627468356,4.47271951583241,18.1991012053848,24.2654682738464,0,21.2467325019557,0,0.894356051062401,3.28710477294938,11.8978423800076,21.698433904426,0.436362788170824,-1.08134647686235,11.1172465802462,0,0,0,0,18,3,4,0,0,0,2,0,2,3,3,5,2,0,0,0,2,3.1126,71.8668,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
